Creator,Ponzi_Addresses_Count,Ponzi_Addresses,Non_Ponzi_Addresses_Count,Non_Ponzi_Addresses
0x3a75f5362e1cb763c76bad2218d64aa979471d24,0,,3,"0x63d6ebb2044334ee7d39f943f3e53e35f0f5a5c2, 0x5b3c2581171eec91d104caf4572a4806d8c8380a, 0xc8ac0eb62920fc23b1354990eaf3d248bafd5169"
0x4dda0d458aaaf2cc8e129e733eb08fca7cc07499,1,0x9a2e9235f7a7ac7b899e5f3208fbb13c6985171a,5,"0xe18e9ce082b1609ebfae090c6e5cbb65edac5855, 0xf961eb0acf690bd8f92c5f9c486f3b30848d87aa, 0xb33812b316e0c454039a3b48d09dfe97d11683cc, 0x9c0c2c6d734d075a013c822b0cfea8917a3f5e75, 0x35d3bcec3031cd342377d1258c506f46ce913625"
0x51b9311eb6ec8beb049dafeafe389ee2818b1b20,0,,47,"0x71d6a613af53a0c057f2d6833dc9ade678243267, 0x6d649c8dc769c3626bdf9b362fdc548a7c003100, 0x91c92f8bd1e17801edacad6b943e20c1777ee754, 0x06d41544ef626698a2e368f71fbdd8fbe5d1b867, 0xf9ebc3598946e4d9fa7ebee011c8a3e2eb6715ba, 0x3d92bdda7f141807a77ffd32d401b2d08b5577f0, 0xa3c9707d22c6286c2922deb433b7421a154cac1f, 0x8b09687dbadf9b7538a9ca7cf09d36f303344a09, 0xf13ca8f96bc09c304da107fd61d8deab4f0a8121, 0x6b3e3948272aa43e6d6351c9dfe567eabed66139, 0x0ebbd3a6b3294c4518f796602be2b37ee2382ec8, 0x00eb84e7ca4ad6dbbef240056bc904003029a4cd, 0xd27bf944e944a91836ab6ac8f736339c4eb3baf6, 0x8069a35f91e92aead8e96c36a1117601f726b3d3, 0xb91abbbfac88ed048961a13e6b8345e941120658, 0x4549f248098768291778e02bf0ec4a8fbbd0ecb8, 0xe029d93dbf50331d1380c67c6d88f7efa954d27b, 0x6d81ed1900ccc6b514fee45c3dda88465f7de4c5, 0x70e9f54ed3ff5d7eb6ac547bd5ee5899ca665c89, 0x0ef4cb562b0ce673a9fc960e7c5743157544cbee, 0x1b5d56bfe749e492ae226cf9aa23c1426f828b7b, 0xab2b564ee0c872a7a3da5c9c21a7a14ec0f74084, 0x7389f823324ba89697e1e0fead4ff0e2c9c7722b, 0x2285b7f262c741e9c555ab7df9009b87c29353cf, 0xb4a8f835833f890cda849ade2e1fcd6575cb16e4, 0xab29308c4937e629141f5d8a227b6127e6dcd049, 0xf12e01c57602972302a160159c92a103ed15f171, 0x1c912ed95d10f217933509a70ac8e95c2796f3ae, 0xd91dd9bbe0f87bf04ac555873c552a68d1072f29, 0xd07e6506e4f470392f73ac69d75b41df53d925d2, 0x40f4d25fb85ea9c4fc4a82e8234664108b20e2cb, 0x8365ffcdd7211738cf4c783f31d31f0ef02bd048, 0x4bd41c5e76c7e1519d6ea25542d51bdcc547124f, 0xa002daf984ad2fa96d2f6edc18475b5cb1134a02, 0xb145d37bb120501ce2083b9e077982ba6123d849, 0x119cfa85c0afb0529df174fe11b4a21081aaca97, 0x8e780e0c7744f28c8d12b2e03495d7f60955a2ca, 0x1c87404775a828379ecf753834fffcd3b18d3753, 0x542a329374f0f6f3f855a518498b4abe16fae77e, 0xa8abd13440fb1a3e4b70219b79a4dd912edc4c86, 0xb04cfa8a26d602fb50232cee0daf29060264e04b, 0xace62f87abe9f4ee9fd6e115d91548df24ca0943, 0x68021c3e507800bf4f6a693bd2a4a0d2317b7a3d, 0x80ad7b37c4468cfd8273bd3fe5badcda925720bd, 0xb63b606ac810a52cca15e44bb630fd42d8d1d83d, 0xa8c7f56c90b20afaae9f7a006ca2df1dfba56279, 0x59cb3be449c42afd2e01b0b4829b9e5dac1496ed"
0xdae0aca4b9b38199408ffab32562bf7b3b0495fe,1,0xd7e51e35a04db7d9cd28026f281a93134348190b,2,"0x50600fd003419cf50c101b5f67ba19c59a8c395f, 0x0af46b0c6d12f6d498f623f9184ee9ac58c2b806"
0xae00f4a65e863460aa16bd355b14a0e4478f8acf,0,,5,"0x9a0ace223ede819b9a48c605fdb0254b3335f4b2, 0xe4339c83ead9aa168d3fbfb43384a13b2df7766e, 0xea24a873e32eb93c13aee7526eb5e430c95f4219, 0xd418fcb33ae1a41bdc34d257a228ea9cb7c8fd03, 0xd23abea2946febef30418d19db5e2c93c7abcb1e"
0x9a0ace223ede819b9a48c605fdb0254b3335f4b2,0,,2,"0xe412189da2dfa188a1a61633114b8732bbbfba19, 0x1dc5b8ccbe7a3669ed59dcd3b3d5afa0fed4ee57"
0x063ea21a360b687fda00ffe3da000d0ba4110318,0,,2,"0x94deb5143345ec837f16d1144a2a109d648c4e2f, 0xe75509810e09b04eef4ebd0b471bacf5530b162e"
0x1bc98417ec1941bd292d36e1ffdc6c5adf0d3311,0,,2,"0x5fef027b4bd02df117f6c28bc58abcbfed4ce898, 0x7b7c215aebb5aef740100af0f2f41fa8ec5d1411"
0xc5cf6410a3f2eda2b31ea73a4fd9b3e80d035fe1,0,,4,"0x93e682107d1e9defb0b5ee701c71707a4b2e46bc, 0xe520065601833014f7e7a5ba33a5314421fc15f9, 0xc7896a070d1a2516f8c3436bd439862416d355f5, 0x7a6f9346ea5a77e4eeeddef22451f5083456ace7"
0x715e2e7c33de2f101442560f227a7d121a9889a6,0,,17,"0x41c4413c7a2dcaa95b5e3441d8401f13e24d337c, 0xfc5ecc864a5f3ebbc0d63f4c4a968cab99a6c580, 0x8e1ec1c28c3b3bf07ac66bc632c9f2876fbe8055, 0x393de12bd7ae3045068ee9fdbb24a0e61c84b618, 0x7e6614722614e434c4df9901bab31e466ba12fa4, 0x0d3456099d32e297805c5b07d9bc0b0b579206e1, 0xa645264c5603e96c3b0b078cdab68733794b0a71, 0x4679fe9485980650cdd9301b8e260fcbe64e7289, 0x4b667a378c1d9b2134cc4fa02d9cfba2cc2b11d4, 0x851cc3bed1488ff10c3439ba9a6b405363bb8434, 0xb3066179397e0c85f6e302dda17d14e7f03e3fdb, 0x68f56a196cb406bf8677bccb6e891f4e46560273, 0x6b80bbebc52d0b1fa4c349bf45a68aa89cbee75e, 0xe7e01babb53c98f8d84d05dfff64ebb63ed37bf5, 0x1ce00ddca2854ff2ddc7962575c49d2ba9c1243a, 0xfa6735dd9e7972c3e1659f86c1cd41a568c2a73b, 0xd2b34de9882923df7a97fbe37f15ba7c2e3deefd"
0x988f3adedb61b4864fd4e13f7f909c7c141c5e6d,0,,2,"0x0b841f496c88ad7d465d4fea9e212f724fb6e226, 0x8bac66530eb1b8f9865981e1592eab5d514286fa"
0xe4339c83ead9aa168d3fbfb43384a13b2df7766e,0,,2,"0xaac8253a42c213b6a9cdf4f25cd5de29d09b96f9, 0x0a40e12618c3bd5295f39416506b86a70b52e08f"
0x6311dee672accbffd2092bdf8f8e6e5155156c98,0,,8,"0xa1916efb6f9ff61196050a3bcd5c391643334145, 0xff7e960888ac6092d7b908e32750e54a16864997, 0xd7192504553a0fd63a5959d1583c65ab110e54f4, 0x24fe9cb0857da47e5d5f56226ebf0fc8138a2f53, 0xdfce5b8e880357753297882686c6c4940222ac4d, 0xd2e559d39935110df3ac7e77727dc8cd88416b34, 0xc95cbe766ecd0e112d6d92eb7a0c764728a985b8, 0x24c613bac796c04bfd0647d75d836cf28d0940ee"
0x003f7b6469bb856ddddbb5b8a8002b0fc6da3009,0,,3,"0x4870e705a3def9dda6da7a953d1cd3ccedd08573, 0x42c1b347c470d746d096e3b1420a31b29f35291a, 0xa8f8fdad7d6514288a5dea2b8d6f7f2cc3ee5eb2"
0x1538ef80213cde339a333ee420a85c21905b1b2d,1,0x1fe7a92013b295ff98da0954b7a08e603754a1bf,3,"0x67ce771af21fd013faa48ac04d35aa1f20f9f7a6, 0x805cefaf11df46d609fa34a7723d289b180fe4fa, 0x0850fd76fa34a1009e31a689b45aee9d3c71b121"
0x3095a47305efd248f6ce272c2db01297a91e8c41,0,,2,"0x0d8775f648430679a709e98d2b0cb6250d2887ef, 0x67fa2c06c9c6d4332f330e14a66bdf1873ef3d2b"
0x41ab8360def1e19fdfa32092d83a7a7996c312a4,0,,5,"0x3302fea6fefb6eea9644a367da497c2b3dbc9f5c, 0x775677bbbb575bca9f052e2f7e01294cafd5422b, 0x8eb0d17f99992ae3225cfff03cbb29ca19d946c4, 0xd42993d9d330614fb7e4331e41d2916f9a69d28e, 0x29b0de42b6495d48ec80126eb78591a756aac001"
0xd418fcb33ae1a41bdc34d257a228ea9cb7c8fd03,0,,2,"0x036407f23d5e1c1486f7488332cf54bf06e5f09f, 0x48c7cdadb1313076efdac3fdfb8427b4f58c5b7f"
0xe57e61f0688cfab4f9123893ff304af562b8cc02,0,,3,"0x4ffc3a02783e419dbc2ab71b953ede1d72350937, 0x1d80f890f497b1672f9487862978032666179338, 0x66d58f0a2a44742688843ceb8c0fa8d8567e3c54"
0x00dd0248927ebf767ef1a3349b8b8ea98ea29055,0,,2,"0x522111258771cae79913c795a639b4a2fa4042ec, 0xbdb0b3f3b4c154f55006ba428790dcb19391a7e8"
0x4cd1e64149f3540796ac2a6c2fc801dcdd0df24f,0,,4,"0x0cfae4866c11cf6194d787cf76d479e28a7cc577, 0xacce8e31616e608d001afdd63aa764f589666879, 0x042a277368cb43a70b06361e7ab7d1d0a2096b0e, 0x03a6290b5c0875313422ee003bd323979c8d1ac2"
0x3caf983accccc2551195e0809b7824da6fde4ec8,0,,10,"0x621d78f2ef2fd937bfca696cabaf9a779f59b3ed, 0xd42433a8a0a1ceb73c8ff4e432463e2ee109039d, 0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8, 0x732af39305d46ec65897b1867d5ac5d331b0f433, 0x36cddd1281258e4373ad313a995272f525cc4e63, 0x9c0e795ddf3b0655ab378a3551b36a036e93dc18, 0xc939a768bca271e0c69c2c530a8c20dc1cfb60be, 0x24c629d4913681b82ae7f9b30befd80e5229c36e, 0xe3cc697219a23cdc24df5a3b7f35497b8f3f153a, 0xfa9f699e5273864aace6ba20e1448e41c387aa00"
0x1f2a01ff581a9b450b120c50af4197399f32f656,0,,3,"0x0b6f6e073a08ab8fd458527c47ed83982ff26851, 0xd51fc46e0b22a6ddcca5f7716a4edd14e97f94db, 0xd1b4fdf2fdeb790df015bf0b74bf43253b9ac2da"
0x4af893ee43a0aa328090bcf164dfa535a1619c3a,0,,10,"0x3b2150afd63266f46fbebbea4964d3b8c69b27eb, 0xdd14691a124125f55956a6992df1c22fbc604a66, 0x85e19368772c6616f29b1e565a5151e6153730a4, 0x65d613f9b08f7ac27e4e5e84f3fc3530f5c1392c, 0x0fb81a518dca5495986c5c2ec29e989390e0e406, 0x96df88ffe029e21ddfa480a62a05a3779ed3e8fe, 0x89125db24662f51925c8c78315596dfa402188d7, 0xb2e59493763d0d0be2634b2d1afe066914b0fcc2, 0xa5ca78d849fa2b1cd4f37e81e99f6c5cc6c92a7e, 0x01bf88ff18bd3c3fa1c065888916b36ba68ef730"
0x5b2d063205c643c8f0974a5c36c584e0c17459cc,0,,3,"0x6f28b146804dba2d6f944c03528a8fdbc673df2c, 0x131cf0d3b3cc6763417bffb2dfdc119fdebca002, 0x3dbdc81a6edc94c720b0b88fb65dbd7e395fdcf6"
0x89e67ce7be49278a20ab75f32fa25aa24415446f,0,,2,"0xba2403b8ec4f310017a887421c0227a529b04ad5, 0x1bb28e79f2482df6bf60efc7a33365703bcf1536"
0xa8106d340643fd4ac952e0d3a1c5f8b26e91e536,0,,2,"0xc63e7b1dece63a77ed7e4aeef5efb3b05c81438d, 0xe9c417eae5e9be4a4837b844795f67f9681df69f"
0xf448505800bcf03a66c7bb8623bc005ee1318eb0,0,,2,"0x5e0eb5b79aa53d71f338aa147dbdef42860c1188, 0x67d0c6e07bde60f88e9f7775f366c223ce6a9160"
0x0069d66ad1b3229cba8eec0d5c22fceddcf5088d,0,,2,"0x3dc460aca540d0add6debf147a06dc3f34e86eb0, 0x20c3e6a68a5c7d6858142624ab4e993be8d288fe"
0xaa5ebf67c0cef65caa7d650d902467dd6605381f,0,,2,"0x55ae5792903b179915e10065e26610435832a3f7, 0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e"
0xf200486ba9e94d02bed14b06a7afde440008ae2f,0,,3,"0xe64aa1e4301d85ecaccfc15e4af887a1fe6f5f56, 0xea68d87ae3a55ba91c1a8e6488627a175be81588, 0x648dac4dd671e11ac55a75e361b1a5a556c0398d"
0x000fb8369677b3065de5821a86bc9551d5e5eab9,0,,21,"0x34abcc1fdedb49c953445c11a71e428d719ba8d9, 0xab50e301204aab5f0a14ad934f176e09b8216c15, 0xf5aca7f577de131c176d6a2069eb90b494a34fff, 0xce6a5b2516539aaf70d4c2969557144348895d31, 0xcc89405e3cfd38412093840a3ac2f851dd395dfb, 0x6085df4802721d24e39f69721b294a831cb2bd10, 0xabeeb06752a6da54773f00508baabb1c279f32d2, 0x146e59f69a68b645367bdc94f3855df0d8214f4d, 0x6238f8b237d81e0a37d32c5765008b51338a5d3d, 0xd3e55b1c1da60e7e995e70d85c847c975fed5d37, 0x8e6057adfdafba64a69c53510197b6ea33367b74, 0x089431f295b58c17c0b1754be2e15d706e990151, 0x82b279b585c7bb848c36f23919d68b4d0262c184, 0x4ab8510410a3a66b44631e403bdc1b4c799887ac, 0x0f82c7eab8f7efb577a2de9d2b7e1da1d0b6870e, 0x4dc868d79611c2bdca51dee62873eb3a31423b47, 0xd9c7a2ccc6fb89dc0528a98143fc7ae8ddeebc39, 0xeabafcdc7a7ad024b3bfa76c5d9d768dd1c87a46, 0x5019066b46ae4b8673085b609be366400f53871b, 0x820b5d21d1b1125b1aad51951f6e032a07caec65, 0x716525973aa2f59a6bb80b001f089da754b2c3be"
0x0000002bfa4dac0fdcf5cd9d47259241ce92459b,0,,5,"0x514ab9fb627de22542f9aa7e561980e46bf17272, 0x877027340a137d64d70bfb938c4350ee64fb45d0, 0x16d754b9ede093c5642c5c631fcd0f204ec348f0, 0x70eb907cb2c51bda4e199f54d4c21b97676bb451, 0x6cfb72765d2673c7f830f9cdf90c248179794119"
0x18250eaf72bbaa0237a662b9b85ebd8fa0cf128f,0,,6,"0x1098aa6de456713e11f8a3abff02a21830350c24, 0x5c84c9dd997e16578e62c9f7557e708db05c1076, 0xc9b3378516d0c7a622ff325dd3dfd60b50f7a74c, 0x29b77fa51f36991f99bbeb702471b7227510d05a, 0xc69071e982fb7bc136accc86169da8dbdf705220, 0x491ff72e7b511123b6a6c074fbaef158546982fe"
0x746f78f593a70ff1af9a5e3cfd8eca5938e60a27,0,,4,"0xf74503c8d80b145d622c8f97a7ed322cbff23d61, 0xca50d78b6b01f66496bf9ec61248c51647975ab4, 0xb044a1f6352fadbb9cee1a499f2ccf17204f8afe, 0x21c04ea21791cc35c17a0d33b083a8dcde04cc0b"
0xc28da4d42866758d0fc49a5a3948a1f43de491e9,0,,4,"0x558aac46e98bccd0362301e24fd8d18433444fab, 0x84f5fb60fccd73f06867d800445b3fd8b01a2dd4, 0x7e8f32453fba5c9c4926d26b34e985f36e0dce1d, 0x9c18a41b38545bcec4344afd50dac9c0d9a5524c"
0x6efd5665ab4b345a7ebe63c679b651f375dddb7e,0,,112,"0xe3dc86d70f09047da4131b599b9aaafdaf68b528, 0x69ebb43389b3a7fbdc41ea21cf83ff432e952949, 0x37967e841cb5a1c9bd76933ba947c3a81d4d738d, 0xf2fd0c1eb5a2989e32ce929276463164410796b4, 0x575a9368ccbc951986bb25412876be1a3218c883, 0xe4f4c979738f84d9dcd204e94a94750608dfd184, 0x97ee19d8c8b2d607af236d8beddf9f45aca99585, 0x35afb92d3f2be0d206e808355ca7bfac9d820735, 0x1962a6183412360ca64ed34c111efdabf08b909b, 0x33222541eae599124df510d02f6e70dada1a9331, 0xd14ccc72df063db59386c371e00292ca529400ac, 0x25cdc41bf2c88e0b6ece3b922eb74c7169cd3df4, 0x5cbe3c7827a386a66dd4ca5ca390a7d84da0c142, 0x55d8988efec8af2551776baae6baa593660238d2, 0x99b24e4657a43687bc872be214ae4e32ddc0d3c7, 0x594644ef07741b8893a45761eae38b9a14d09c9b, 0x0479fffd26537699110c161c1b744828b3f7d771, 0x3f6e75dea1a997bf6bb59334c425cf7f0803f3c7, 0x6ea8c3e29fa652a82b8a9b63598eba4c0f8ea17d, 0x0465028899f4a56b13eef1725f95998a1b73a4f3, 0xd4eb8e0bb87c1630c34b7d39a5fa74b67bcce3d1, 0x8dc103a4864d4f6bab920e3fc9e3d48567bec173, 0x5b7b37c014c6d1dd74aed790f23494e68f64fa21, 0x40a05d4ce308bf600cb275d7a3e9113518f59c54, 0xcf3dbc9dcaeb6936b8cefbf9f81b655651a92485, 0x914774d266f39100b56c53c0563c3792f9403e0c, 0x999b190dbbc297980e6b01c5e486a54cb8dbffd6, 0x0cd1474926b5a706377dcfe54b4ef0400bebaa66, 0xf77b08f84579ab78832a7efc7110cda45beaa11e, 0x6d997edca04282950416fa380d834f360fc36ebb, 0x3085c9403871c00f7fd2e84dac1bdaa05f5f652e, 0xd8c2583507bfcd9ac5d4ce9360af7fea2c55832f, 0x299bda4202a1e00cf2971bb863aa11be466a6c4c, 0x594f1b4fa77be53c36001b2a207e58d8bcbf3d4f, 0x3918249900ecad5ee86f84c2c498303fc52614a6, 0x2d85707324dd03251ef928d5d8325f28c686ecc9, 0x0e412af67f6c41e9209da8b8638d65bb883ddf5a, 0x7110bb5e18842646438320ca56c0a064ccd99235, 0xaa6e94908c4b2d020ef5f92bca529db958df106f, 0xfbd2d8aea3e183e2786ece61665ccaf7574e548b, 0x5d1f6e8143065f47723ea4cebf53f2ed24c003c6, 0x8ce55eb548694dfdc6a336c48d85b2ec565a9a76, 0xb66e4dde0d884c88192fd5b1274a98f9d8959a05, 0x752ccb2f5dbf0f82d428128941cec7b8bb8cca4a, 0x7171d368b76f5607ddd6233a00f5c2f5d82a95e4, 0x4038e930ad78c53dc885a6b3a7d9db0d317c8662, 0x3b505511a928c04423df358b8f1fa7d231fb2a49, 0xb6fded59907f68cbc8031eaf7fb04c2403fba227, 0xadfb36ce9ff4e514dbd8d1760599fddcfc568921, 0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2, 0x8c82a7d6b10e5675c07d3f802c001d937ca2949b, 0x296363342643308aa2630af0010451191f3b1d6c, 0xe32ee8eddd2ea56dde0f08d0ea3d11ea219e15de, 0x36ab5e415602736134130bd48f5b9c1eee1d7b3a, 0x859abcd02364500b760634068d7a25422d6b1551, 0x8a820230f2a2714fbd5cdd9286290453c2790cd7, 0x77a40bc24a5ab0dffbe790ca53e431f0ee93e9ed, 0x28982952e9dc211ec9cd7e23df67e907c5a88740, 0x3b82941797826cbe845e5092c916a15295905d0f, 0x3ed756481ab4fbfd788267a2235d3cda76c41704, 0x62590cbfbb78d765e5c35fa2bf34d110411cdcac, 0x50cf00e2b1887c162ce13f8cd9ebb3fdf5c99e70, 0xf8559183ef711b4f42873d96ed66bcad29f13e11, 0xde0fe653cf6194015dfbf132eaef832ae6193189, 0x93e1016af21e628afb9b0d0c7ead495a5e096161, 0xb98fd93fb71f946eff248c5088e407b11443961f, 0x2c41e86b5c19af863b774e0a7146923fe3952dcf, 0xbdd813fbbde7821128037f1ffb2cc33400e05a95, 0x5f8c9b69a2b5290bb8d7f8f549635cea5af34205, 0xa23dfcd7a6a742d892f761496cf3b0b7bc36fe4c, 0x9719b7df211eca65b7b6509698eed98bc9112ca8, 0xb4cf9076e75c4ef1d2572eb43c540ba97f89a37b, 0x5e87ede65d71218d710c6f94b9bfcd9017fb292a, 0xe6263958aa093ee8201b420f600f8e9a48ecc7f3, 0x37dad2f4f477b085c5e91a10d6a5eab6dab6a445, 0x48f535677d3cb97dad6af9a9a75071120d98a486, 0x8299163642c093076b431cb3d7cde0bfa73c1f69, 0x1442992d98cc51793a61c570ae6daaa35334910e, 0x5e1e432d529dacd4ff0e71efa18c0b418c36be54, 0xed8d69161ed6e41ab398a1b1f2690a0fdd09a2a1, 0xc334a57b5b805fca840e23eb126a3531c0b2a649, 0x27bf2bc1280b3f46b43d924f4c17eb8f122bbf9a, 0xcea7e9834f597dc571fce84c2d931d29d094f0a6, 0xe7db56e4a5683307e094586e5792564838dd9233, 0x33597255c29608ccdb758edcdff2271eabdff02c, 0xfab494bf3a1a314df49ecbfe4301dc2e51674816, 0xd113244b9049943d4bc6fef3048d24edf92dd788, 0x12e751b52e6047fa6f66570a8b1d27b3cb5d714d, 0x8d790f3989b6d24f38beb978c1c813d608bb0c81, 0x00712a531e207ad77e42586fb81e9fb8f68f0a7d, 0x7ae79d424b81081990870ce6c606ca762db67676, 0xfb7c9bd2045cd9129839a70c67aabb0925b1fbe8, 0x9cfce10368a46daabc90fc125dbed71e426bb608, 0x9698ee671bb90728e89a36ab5eb40ef05fc24c6f, 0x1ddefcc0cb8b4a6a20bc97c8cf81123b01288c27, 0x1d0e79ce3935f2e15b25e1581441b43d8e97db40, 0x5269d13765ea320a678082fc7335a036bf3b94a7, 0xd759e3a9f425d64c00b20d756b6f7ad6053b99f5, 0xe9203c8c8eeaeffefecffad6d883c3ea205a832b, 0x608d02d535b56a861d1eb44b7e3c990ebf244f65, 0x10cdb3dc1b08d788fd23167083b1071457550ec5, 0x36ce21c241def87c61145abc0ce9dc172921e1ab, 0xfa8b08da751303d320670febcb9b418cf2d4c226, 0xf1492a63c6abcb482499947aa15ca167ef836c9b, 0xb2236d432dcccd693d53ee3fb57ac506087bd831, 0x83e82cea898b1ed1785bc3beac86034913831e60, 0xb5dddb7879138e567dd2c94a76341d5aa3562a75, 0xfb1a507782d6ad636f02bb80bc29f687027d582c, 0x519c5dcaa311ca31009a3fcc7e03f7b24a55ff42, 0xd8ba0e33bcaee673bf090d9b67b92c9971b7ff58, 0x40ee585d2016b8e515af7ee9c219d5d445422ffd, 0xe18fa7b1e1a7af9b338d3fb89c23a83d0c2e4b5d"
0x62a1d743b4d0bec7493293f93cc682499802edda,0,,6,"0x9b6baa7de8751328e8e0a8b872ff8d36539b313d, 0x0e9e062d7e60c8a6a406488631dae1c5f6db0e7d, 0x8fc489fb4999c57c4ffb31b8df2388666797239b, 0x8d2aae6a7eb63ba89c36e82385f096d41074cd87, 0xf04d145dd24e05e6ac9149302b62970769795fba, 0x2138ffe292fd0953f7fe2569111246e4de9ff1dc"
0x1ea119b57ea945a73ee55a3274f8dc36035774bc,0,,3,"0xa38d8109127028d3e1774413ef28db70c471cb54, 0x8d18fee3552179082064abc5ef0b97c529a616b0, 0x41e5560054824ea6b0732e656e3ad64e20e94e45"
0xc352b534e8b987e036a93539fd6897f53488e56a,0,,2,"0x6ba6f2207e343923ba692e5cae646fb0f566db8d, 0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb"
0xbf486fb1a8c4659ba9e90dcf69b1fb6cb3378e06,0,,4,"0x899850f5b7f34d213a01802c727e7a59a88487a1, 0x411a0e6060901d65c7206d66802ab37ffc87c229, 0xb535394330357396680a5542767a190193f9d2ab, 0x897ce268e75b8eaa8ecb07a2e4802e3d0b2c3da6"
0x67e86364d3e1aab1c678c4b7e6b7c980919c11d8,0,,3,"0x39e00ac8fccfac4b043a55bb3b7ad8327d51f1df, 0xa5e3bf42195c0d67f78e6e4abbf01fe503a5596f, 0xce5cdcf3c4b44ea985aedd0c9c661857e145382c"
0x89464d51af1c6edb2e116c28798c9a06e574d299,0,,2,"0xd8a19038ca6d75227ad5a5d7ec335a111ad6e141, 0x5cac5ac21b93095490f736205df600fb4449aee1"
0x009bb5e9fcf28e5e601b7d0e9e821da6365d0a9c,0,,13,"0x970d48531bd6da34dfa5f867c3bc0afe17c0c4dd, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, 0xbbc79794599b19274850492394004087cbf89710, 0x8d10c03bc0889a2edea0de12e455a19ac7395b98, 0xd76b5c2a23ef78368d8e34288b5b65d616b746ae, 0xca83bd8c4c7b1c0409b25fbd7e70b1ef57629ff4, 0x77a77eca75445841875ebb67a33d0a97dc34d924, 0xb7f23050cbf4bd773935b442269aa7d5c3cf341c, 0x7ec6a713197fcbb4cfe7213800470b0940268549, 0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315, 0xb72a0fa1e537c956dfca72711c468efd81270468, 0xf87a7ec94884f44d9de33d36b73f42c7c0dd38b1, 0xb626a5facc4de1c813f5293ec3be31979f1d1c78"
0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46,0,,2,"0x40f4991411ac5377675c421e87378e10470134a3, 0x6bcdfc84285033c32bed951cf724f989ba197396"
0x14ce9458ab56fe70d228dad98a4b9a49a60558df,0,,2,"0xeda2b1cc85743ad07d6eb8e5a22cdbe142c10e6d, 0x5a13caa82851342e14cd2ad0257707cddb8a31b7"
0xcf518aad13f11c7aa4cd8f1afa0ce1f00e2b9f29,0,,2,"0xb1021477444c6566509e1b80d2c99e9603a31c47, 0x88fcfbc22c6d3dbaa25af478c578978339bde77a"
0x48278e16cf033697ed1cfa85c32924b56a597372,0,,2,"0xd6e8b5746f543712514d56d1ea9e2a8ba5b5e8d3, 0xe82062f270dbbd296ec4820845129d874ea35ace"
0x3b3fbb15d28926066493240367bb9e8ca6006089,0,,9,"0x8d5ede2af16e4dd5b7fd6c4f2b33bf685fffd584, 0x31cfa363713884c5642e7249a47762188d144629, 0xc8c3f722b6a618632df615a81c73079859535224, 0xdd39457768927c7d13b7854931eb4e800fb1f347, 0xac8a66dbba11b737af2f898d1954119bc34c78ea, 0x5ef7d6bcf0ff2fee823883841a246ab84ffce8a0, 0x081286304202e8967d3de0bdaf1d77d7d0a291ea, 0x3fd8d623695b3adedc1fa57a84f93fd78326ba27, 0x80d3d7db98abd09450a99e8bbde9d2a1fb6b1888"
0xf214dde57f32f3f34492ba3148641693058d4a9e,0,,4,"0x09077d92f7a71ae3c4eac8dc9f35ce9aa5a06f7b, 0xfbb8b91ffe0ee6b8f626f03e1378f5569432d406, 0xdead49c9398a34ca8bacaaab0e1af098f0b20733, 0xfc668ae14b0f7702c04b105448fe733d96c558df"
0x4eda0b21fd7c1fd1fe0938d22e346786ae7a8b6c,0,,2,"0x5a84b5f02c9a5783ddb8a67eeb9c9477711add87, 0xb4b21c7a8a7b3f01129b7bb4ca1ec9fbd58f3a76"
0x3ab1d534bb477f516817efaaf0b569f419b8e292,0,,3,"0x795a9bfa0b30b92efe663cbfbec1656b6378748e, 0x5041bfba3deb602d794f6cf6c3db50d572912c40, 0x17da2b4227bdfbf6c4dc39afea1e4f6e0af575b7"
0xe6714ab523acecf9b85d880492a2acdbe4184892,0,,6,"0xe0e3fa169fc59dbb5ee29a3c19920bfdab29480f, 0x67179acc9850722e7047911e661fee177bcba6b8, 0x0ba0d4399c80fa14a25f91b1584ba59823b12c2a, 0x32df4e3024da3c7f9a901792d82f9d7008b7e490, 0xe335936435d176e78d8b4d675bafbc575fb560ed, 0x283a97af867165169aece0b2e963b9f0fc7e5b8c"
0xa875a7fa66c1fd20fcdae1703fc749d93d8d9c17,0,,2,"0x9d0f304c37437437c2aa92d35cfcbd7942ca35e0, 0x1442a8fd038e0253ab07fd0e6aa70413d961f315"
